0,1,2,3,4,5,6,7,8
0.0,-1.0,-4.0,0.0,1.0,0.0,80.0,46.0,-61.0
2.0,0.0,-3.0,0.0,1.0,0.0,80.0,47.0,-61.0
0.0,0.0,-4.0,0.0,0.0,0.0,80.0,47.0,-61.0
1.0,1.0,-3.0,0.0,1.0,1.0,80.0,48.0,-60.0
0.0,1.0,-3.0,0.0,0.0,0.0,80.0,48.0,-60.0
0.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,-60.0
1.0,1.0,-1.0,0.0,1.0,0.0,80.0,49.0,-60.0
1.0,1.0,-2.0,0.0,0.0,0.0,80.0,49.0,-60.0
1.0,1.0,-1.0,0.0,0.0,0.0,80.0,49.0,-60.0
0.0,2.0,0.0,0.0,1.0,0.0,80.0,50.0,-60.0
0.0,1.0,2.0,0.0,0.0,0.0,80.0,50.0,-60.0
1.0,1.0,2.0,1.0,0.0,0.0,81.0,50.0,-60.0
0.0,1.0,1.0,0.0,0.0,0.0,81.0,50.0,-60.0
0.0,1.0,2.0,0.0,1.0,0.0,81.0,51.0,-60.0
0.0,0.0,2.0,0.0,0.0,0.0,81.0,51.0,-60.0
0.0,0.0,1.0,1.0,0.0,0.0,82.0,51.0,-60.0
-1.0,1.0,3.0,0.0,1.0,0.0,82.0,52.0,-60.0
0.0,0.0,3.0,0.0,0.0,0.0,82.0,52.0,-60.0
0.0,0.0,0.0,0.0,0.0,0.0,82.0,52.0,-60.0
0.0,-1.0,2.0,1.0,1.0,0.0,83.0,53.0,-60.0
0.0,1.0,3.0,0.0,0.0,0.0,83.0,53.0,-60.0
0.0,0.0,3.0,1.0,1.0,0.0,84.0,54.0,-60.0
1.0,0.0,3.0,0.0,1.0,0.0,84.0,55.0,-60.0
0.0,-1.0,2.0,1.0,0.0,-1.0,85.0,55.0,-61.0
0.0,-1.0,2.0,0.0,1.0,0.0,85.0,56.0,-61.0
0.0,-2.0,1.0,1.0,1.0,0.0,86.0,57.0,-61.0
0.0,-3.0,-1.0,0.0,1.0,0.0,86.0,58.0,-61.0
1.0,-3.0,-1.0,1.0,0.0,0.0,87.0,58.0,-61.0
0.0,-4.0,-2.0,0.0,1.0,0.0,87.0,59.0,-61.0
1.0,-4.0,-2.0,0.0,1.0,0.0,87.0,60.0,-61.0
1.0,-4.0,-4.0,1.0,1.0,0.0,88.0,61.0,-61.0
0.0,0.0,0.0,0.0,0.0,0.0,88.0,61.0,-61.0
1.0,-5.0,-4.0,0.0,0.0,0.0,88.0,61.0,-61.0
1.0,-6.0,-4.0,0.0,1.0,1.0,88.0,62.0,-60.0
2.0,-5.0,-5.0,0.0,1.0,0.0,88.0,63.0,-60.0
1.0,-4.0,-5.0,0.0,1.0,0.0,88.0,64.0,-60.0
2.0,-4.0,-7.0,-1.0,0.0,0.0,87.0,64.0,-60.0
3.0,-4.0,-6.0,0.0,1.0,0.0,87.0,65.0,-60.0
2.0,-3.0,-6.0,0.0,0.0,1.0,87.0,65.0,-59.0
2.0,-2.0,-6.0,0.0,1.0,0.0,87.0,66.0,-59.0
2.0,-1.0,-6.0,-1.0,0.0,0.0,86.0,66.0,-59.0
3.0,-3.0,-6.0,0.0,1.0,0.0,86.0,67.0,-59.0
2.0,-2.0,-6.0,0.0,0.0,1.0,86.0,67.0,-58.0
0.0,0.0,0.0,0.0,0.0,0.0,86.0,67.0,-58.0
1.0,-1.0,-6.0,-1.0,1.0,0.0,85.0,68.0,-58.0
2.0,-2.0,-5.0,0.0,0.0,0.0,85.0,68.0,-58.0
3.0,-3.0,-5.0,-1.0,0.0,0.0,84.0,68.0,-58.0
3.0,-2.0,-5.0,0.0,0.0,0.0,84.0,68.0,-58.0
2.0,-3.0,-6.0,-1.0,1.0,1.0,83.0,69.0,-57.0
2.0,-2.0,-6.0,0.0,0.0,0.0,83.0,69.0,-57.0
2.0,-3.0,-5.0,-1.0,0.0,0.0,82.0,69.0,-57.0
2.0,-2.0,-4.0,-1.0,0.0,0.0,81.0,69.0,-57.0
2.0,-1.0,-4.0,-1.0,0.0,1.0,80.0,69.0,-56.0
2.0,0.0,-3.0,0.0,0.0,0.0,80.0,69.0,-56.0
